timestamp,distance,satellite_norad,satellite,alt,az,pop_ping_latency_ms
2023-06-07 14:31:31.534074,2700,52275,STARLINK-3784,"03deg 15' 49.2""","163deg 16' 54.0""",36.904762268066406
2023-06-07 14:31:31.574958,2700,52292,STARLINK-3753,"07deg 46' 23.9""","205deg 38' 30.6""",36.904762268066406
2023-06-07 14:31:31.614649,2700,52297,STARLINK-3758,"03deg 56' 13.3""","271deg 41' 10.4""",36.54545593261719
2023-06-07 14:31:31.654732,2700,52350,STARLINK-3754,"62deg 02' 41.4""","265deg 17' 53.5""",36.54545593261719
2023-06-07 14:31:31.694100,2700,52353,STARLINK-3807,"06deg 36' 40.6""","63deg 12' 03.4""",33.0
2023-06-07 14:31:31.733504,2700,52368,STARLINK-3834,"10deg 30' 11.3""","265deg 34' 51.1""",33.0
2023-06-07 14:31:31.774156,2700,52372,STARLINK-3796,"30deg 01' 54.8""","47deg 25' 04.8""",33.0
2023-06-07 14:31:31.812945,2700,52540,STARLINK-3940,"04deg 53' 03.3""","125deg 44' 04.4""",32.57143020629883
2023-06-07 14:31:31.973767,2700,52543,STARLINK-3926,"00deg 05' 23.2""","296deg 13' 31.7""",32.57143020629883
2023-06-07 14:31:32.013453,2700,52545,STARLINK-3939,"54deg 43' 21.8""","265deg 53' 15.2""",33.33333206176758
2023-06-07 14:31:32.055009,2700,52570,STARLINK-3924,"10deg 12' 59.4""","286deg 04' 05.8""",33.33333206176758
2023-06-07 14:31:32.093478,2700,52575,STARLINK-3920,"20deg 10' 46.1""","160deg 56' 02.1""",33.52381134033203
2023-06-07 14:31:32.133674,2700,52656,STARLINK-4004,"35deg 31' 20.8""","326deg 18' 05.8""",33.52381134033203
2023-06-07 14:31:32.173758,2700,52660,STARLINK-4081,"07deg 23' 32.5""","87deg 07' 15.0""",33.52381134033203
2023-06-07 14:31:32.213759,2700,52677,STARLINK-4028,"08deg 37' 36.6""","297deg 48' 56.8""",33.71428680419922
2023-06-07 14:31:32.255281,2700,52682,STARLINK-4017,"34deg 02' 18.8""","86deg 11' 30.2""",33.71428680419922
2023-06-07 14:31:32.294807,2700,52695,STARLINK-4041,"49deg 55' 12.3""","39deg 33' 39.7""",34.099998474121094
2023-06-07 14:31:32.333755,2700,52700,STARLINK-4034,"02deg 26' 15.5""","96deg 33' 23.1""",34.099998474121094
2023-06-07 14:31:32.373933,2700,52701,STARLINK-4003,"12deg 45' 45.0""","117deg 29' 01.4""",34.099998474121094
2023-06-07 14:31:32.413125,2700,52704,STARLINK-3999,"31deg 47' 29.8""","295deg 13' 00.6""",33.57143020629883
2023-06-07 14:31:32.454630,2700,52987,STARLINK-4259,"13deg 54' 00.0""","213deg 36' 51.2""",33.57143020629883
2023-06-07 14:31:32.494465,2700,52998,STARLINK-4254,"01deg 05' 27.9""","196deg 13' 13.6""",33.761905670166016
2023-06-07 14:31:32.533998,2700,53002,STARLINK-4121,"04deg 41' 42.8""","255deg 03' 39.2""",33.761905670166016
2023-06-07 14:31:32.574160,2700,53147,STARLINK-4094,"00deg 48' 15.4""","277deg 42' 16.7""",33.761905670166016
2023-06-07 14:31:32.613166,2700,53163,STARLINK-4104,"39deg 01' 30.4""","20deg 46' 21.6""",33.28571319580078
2023-06-07 14:31:32.654751,2700,53166,STARLINK-4110,"11deg 12' 55.8""","293deg 51' 05.4""",33.28571319580078
2023-06-07 14:31:32.696555,2700,53168,STARLINK-4105,"22deg 10' 37.4""","60deg 41' 35.2""",32.761905670166016
2023-06-07 14:31:32.733130,2700,53174,STARLINK-4205,"40deg 30' 39.8""","345deg 39' 33.5""",32.761905670166016
2023-06-07 14:31:32.773672,2700,53175,STARLINK-4292,"03deg 53' 32.1""","70deg 58' 38.1""",32.761905670166016
2023-06-07 14:31:32.812658,2700,53176,STARLINK-4294,"02deg 32' 59.3""","294deg 31' 08.8""",31.809524536132812
2023-06-07 14:31:32.894892,2700,53244,STARLINK-4125,"13deg 44' 40.4""","65deg 01' 08.3""",31.809524536132812
2023-06-07 14:31:32.974005,2700,53246,STARLINK-4131,"28deg 17' 01.5""","236deg 55' 19.0""",32.20000076293945
2023-06-07 14:31:33.012523,2700,53253,STARLINK-4133,"05deg 24' 55.1""","255deg 56' 37.6""",32.47618865966797
2023-06-07 14:31:33.054452,2700,53255,STARLINK-4142,"00deg 49' 20.2""","64deg 28' 45.8""",32.47618865966797
2023-06-07 14:31:33.094276,2700,53256,STARLINK-4147,"58deg 14' 56.5""","21deg 09' 44.7""",31.66666603088379
2023-06-07 14:31:33.174877,2700,53273,STARLINK-4051,"19deg 33' 39.5""","280deg 00' 35.9""",31.66666603088379
2023-06-07 14:31:33.213139,2700,53275,STARLINK-4179,"17deg 01' 42.7""","56deg 58' 36.1""",31.66666603088379
2023-06-07 14:31:33.253976,2700,53289,STARLINK-4176,"30deg 01' 46.4""","301deg 13' 27.1""",31.66666603088379
2023-06-07 14:31:33.294468,2700,53396,STARLINK-4524,"46deg 35' 11.4""","183deg 32' 56.9""",33.28571319580078
2023-06-07 14:31:33.334451,2700,53399,STARLINK-4528,"05deg 18' 53.1""","293deg 07' 15.7""",33.28571319580078
2023-06-07 14:31:33.374864,2700,53401,STARLINK-4525,"00deg 23' 19.9""","132deg 37' 52.8""",33.28571319580078
2023-06-07 14:31:33.412936,2700,53417,STARLINK-4484,"18deg 38' 34.1""","265deg 02' 41.4""",32.57143020629883
2023-06-07 14:31:33.454301,2700,53419,STARLINK-4476,"10deg 03' 37.1""","161deg 25' 44.5""",32.57143020629883
2023-06-07 14:31:33.494355,2700,53433,STARLINK-4549,"01deg 46' 56.6""","283deg 26' 21.7""",32.1363639831543
2023-06-07 14:31:33.534513,2700,53491,STARLINK-4450,"24deg 27' 28.8""","81deg 47' 10.9""",32.1363639831543
2023-06-07 14:31:33.574576,2700,53495,STARLINK-4429,"24deg 19' 50.4""","102deg 15' 56.0""",32.1363639831543
2023-06-07 14:31:33.612815,2700,53496,STARLINK-4465,"03deg 13' 06.4""","26deg 04' 20.7""",32.45000076293945
2023-06-07 14:31:33.653911,2700,53497,STARLINK-4453,"00deg 47' 18.8""","159deg 55' 43.7""",32.45000076293945
2023-06-07 14:31:33.693562,2700,53498,STARLINK-4439,"15deg 59' 11.9""","47deg 33' 20.1""",33.25
2023-06-07 14:31:33.734442,2700,53500,STARLINK-4455,"11deg 12' 25.4""","145deg 15' 43.7""",33.25
2023-06-07 14:31:33.774201,2700,53590,STARLINK-4689,"03deg 05' 05.0""","148deg 08' 49.1""",33.25
2023-06-07 14:31:33.812476,2700,53591,STARLINK-4674,"00deg 55' 58.3""","90deg 32' 29.6""",32.761905670166016
2023-06-07 14:31:33.974498,2700,53608,STARLINK-4647,"12deg 18' 18.7""","118deg 23' 44.4""",32.761905670166016
2023-06-07 14:31:34.012686,2700,53611,STARLINK-4650,"01deg 39' 08.3""","184deg 05' 26.3""",32.599998474121094
2023-06-07 14:31:34.053767,2700,53616,STARLINK-4605,"15deg 57' 25.3""","92deg 58' 58.9""",32.599998474121094
2023-06-07 14:31:34.093784,2700,53969,STARLINK-4468,"18deg 18' 32.9""","176deg 53' 13.3""",32.75
2023-06-07 14:31:34.134612,2700,53971,STARLINK-4639,"11deg 00' 16.1""","83deg 01' 51.8""",32.75
2023-06-07 14:31:34.174318,2700,53979,STARLINK-5123,"33deg 23' 41.2""","153deg 45' 04.1""",32.75
2023-06-07 14:31:34.213036,2700,53982,STARLINK-5120,"06deg 33' 21.4""","221deg 08' 54.3""",33.0
2023-06-07 14:31:34.257593,2700,53989,STARLINK-5115,"42deg 42' 46.9""","171deg 45' 03.2""",33.0
2023-06-07 14:31:34.293471,2700,53992,STARLINK-5108,"37deg 41' 17.2""","103deg 56' 37.7""",32.904762268066406
2023-06-07 14:31:34.333976,2700,55274,STARLINK-5236,"08deg 12' 00.9""","300deg 27' 35.9""",32.904762268066406
2023-06-07 14:31:34.374532,2700,55282,STARLINK-5330,"36deg 38' 34.4""","332deg 52' 32.9""",32.904762268066406
2023-06-07 14:31:34.413058,2700,55293,STARLINK-5287,"07deg 23' 02.2""","345deg 49' 47.0""",32.650001525878906
2023-06-07 14:31:34.454090,2700,55294,STARLINK-5286,"02deg 42' 56.9""","232deg 58' 27.5""",32.650001525878906
2023-06-07 14:31:34.493735,2700,55336,STARLINK-5655,"11deg 19' 46.1""","120deg 26' 40.5""",32.599998474121094
2023-06-07 14:31:34.533744,2700,55348,STARLINK-5609,"04deg 47' 01.5""","253deg 16' 09.8""",32.599998474121094
2023-06-07 14:31:34.574400,2700,55349,STARLINK-5666,"39deg 23' 23.7""","196deg 10' 34.8""",32.599998474121094
2023-06-07 14:31:34.613831,2700,55350,STARLINK-5668,"07deg 27' 11.9""","105deg 30' 11.5""",32.52381134033203
2023-06-07 14:31:34.653518,2700,55361,STARLINK-5665,"06deg 33' 04.7""","259deg 31' 58.0""",32.52381134033203
2023-06-07 14:31:34.692994,2700,55362,STARLINK-5574,"38deg 16' 00.7""","190deg 42' 38.4""",32.75
2023-06-07 14:31:34.733693,2700,55365,STARLINK-5639,"19deg 58' 17.9""","114deg 57' 35.0""",32.75
2023-06-07 14:31:34.773745,2700,55366,STARLINK-5654,"08deg 55' 13.8""","257deg 22' 01.3""",32.75
2023-06-07 14:31:34.813550,2700,55369,STARLINK-5644,"01deg 47' 05.6""","95deg 01' 29.8""",32.70000076293945
2023-06-07 14:31:34.974685,2700,55370,STARLINK-5027,"17deg 34' 33.4""","227deg 30' 04.0""",32.70000076293945
2023-06-07 14:31:35.013680,2700,55429,STARLINK-5645,"05deg 05' 53.6""","102deg 27' 29.9""",31.950000762939453
2023-06-07 14:31:35.054631,2700,55449,STARLINK-5699,"03deg 16' 39.2""","227deg 29' 50.0""",31.950000762939453
2023-06-07 14:31:35.093844,2700,55451,STARLINK-5656,"26deg 11' 46.2""","160deg 16' 35.0""",32.0
2023-06-07 14:31:35.134121,2700,55455,STARLINK-5680,"12deg 07' 30.0""","106deg 35' 42.8""",32.0
2023-06-07 14:31:35.174325,2700,55498,STARLINK-5365,"12deg 00' 52.2""","188deg 34' 29.0""",32.0
2023-06-07 14:31:35.214313,2700,55501,STARLINK-5367,"10deg 24' 51.3""","112deg 20' 47.3""",32.0
2023-06-07 14:31:35.254729,2700,55583,STARLINK-5742,"01deg 40' 12.5""","128deg 58' 40.5""",32.0
2023-06-07 14:31:35.293787,2700,55610,STARLINK-5722,"07deg 21' 55.5""","164deg 50' 22.7""",31.200000762939453
2023-06-07 14:31:35.334016,2700,55612,STARLINK-5734,"03deg 13' 42.9""","105deg 56' 01.9""",31.200000762939453
2023-06-07 14:31:35.374337,2700,55711,STARLINK-30048,"01deg 03' 07.6""","154deg 18' 11.0""",31.200000762939453
2023-06-07 14:31:35.413237,2700,55928,STARLINK-5930,"12deg 00' 35.8""","03deg 30' 45.2""",31.14285659790039
2023-06-07 14:31:35.454746,2700,55931,STARLINK-5897,"06deg 31' 19.2""","93deg 09' 38.0""",31.14285659790039
2023-06-07 14:31:36.474294,2800,44713,STARLINK-1007,"52deg 14' 29.0""","336deg 48' 15.9""",29.85714340209961
2023-06-07 14:31:36.513126,2800,44739,STARLINK-1034,"06deg 14' 37.4""","105deg 32' 33.9""",29.66666603088379
2023-06-07 14:31:36.567339,2800,44753,STARLINK-1048,"32deg 39' 54.0""","286deg 49' 52.6""",29.66666603088379
2023-06-07 14:31:36.613068,2800,44759,STARLINK-1054,"15deg 56' 47.8""","172deg 22' 50.1""",30.149999618530273
2023-06-07 14:31:36.654257,2800,44761,STARLINK-1056,"09deg 58' 15.6""","85deg 21' 37.8""",30.149999618530273
2023-06-07 14:31:36.693886,2800,44762,STARLINK-1057,"27deg 51' 23.4""","228deg 17' 23.4""",29.649999618530273
2023-06-07 14:31:36.734416,2800,45096,STARLINK-1152,"00deg 44' 45.2""","151deg 58' 12.1""",29.649999618530273
2023-06-07 14:31:36.774575,2800,45102,STARLINK-1195,"00deg 52' 16.7""","95deg 40' 59.5""",29.649999618530273
2023-06-07 14:31:36.816403,2800,45395,STARLINK-1297,"13deg 17' 32.7""","299deg 16' 16.5""",30.5
2023-06-07 14:31:36.895068,2800,45404,STARLINK-1260,"07deg 39' 32.6""","113deg 33' 26.5""",30.5
2023-06-07 14:31:36.974707,2800,45407,STARLINK-1275,"05deg 51' 54.0""","296deg 03' 39.3""",30.450000762939453
2023-06-07 14:31:37.013062,2800,45416,STARLINK-1318,"46deg 37' 34.4""","300deg 05' 17.8""",30.100000381469727
2023-06-07 14:31:37.053756,2800,45417,STARLINK-1286,"14deg 59' 19.7""","294deg 50' 01.9""",30.100000381469727
2023-06-07 14:31:37.093654,2800,45419,STARLINK-1308,"20deg 22' 21.7""","62deg 00' 59.7""",30.100000381469727
2023-06-07 14:31:37.134479,2800,45545,STARLINK-1374,"14deg 22' 19.8""","199deg 18' 05.1""",30.100000381469727
2023-06-07 14:31:37.174745,2800,45553,STARLINK-1323,"00deg 25' 53.9""","222deg 38' 59.5""",30.100000381469727
2023-06-07 14:31:37.213207,2800,45735,STARLINK-1471,"10deg 45' 52.2""","124deg 33' 27.9""",30.5238094329834
2023-06-07 14:31:37.254610,2800,45755,STARLINK-1478,"05deg 00' 21.2""","217deg 12' 00.2""",30.5238094329834
2023-06-07 14:31:37.293751,2800,45756,STARLINK-1484,"19deg 10' 09.8""","83deg 09' 41.8""",29.549999237060547
2023-06-07 14:31:37.334456,2800,45772,STARLINK-1470,"50deg 26' 54.7""","46deg 53' 29.4""",29.549999237060547
2023-06-07 14:31:37.375079,2800,45777,STARLINK-1490,"37deg 28' 54.6""","47deg 52' 31.2""",29.549999237060547
2023-06-07 14:31:37.412781,2800,45779,STARLINK-1492,"41deg 31' 21.0""","14deg 48' 08.6""",29.850000381469727
2023-06-07 14:31:37.453602,2800,45785,STARLINK-1512,"07deg 25' 40.1""","252deg 10' 43.6""",29.850000381469727
2023-06-07 14:31:37.493835,2800,45787,STARLINK-1517,"01deg 52' 13.3""","64deg 21' 59.4""",29.904762268066406
2023-06-07 14:31:37.534190,2800,46030,STARLINK-1534,"14deg 05' 42.4""","289deg 37' 20.3""",29.904762268066406
2023-06-07 14:31:37.575214,2800,46045,STARLINK-1591,"34deg 32' 12.4""","149deg 19' 42.8""",29.904762268066406
2023-06-07 14:31:37.613530,2800,46058,STARLINK-1564,"14deg 00' 26.5""","160deg 35' 25.2""",30.285715103149414
2023-06-07 14:31:37.653907,2800,46060,STARLINK-1572,"19deg 32' 48.7""","268deg 56' 40.5""",30.285715103149414
2023-06-07 14:31:37.694152,2800,46083,STARLINK-1579,"07deg 34' 26.5""","243deg 25' 12.0""",30.5
2023-06-07 14:31:37.734101,2800,46546,STARLINK-1697,"33deg 30' 27.1""","36deg 47' 23.4""",30.5
2023-06-07 14:31:37.774592,2800,46549,STARLINK-1700,"07deg 50' 44.8""","279deg 26' 06.4""",30.5
2023-06-07 14:31:37.813075,2800,46557,STARLINK-1679,"29deg 44' 31.5""","316deg 21' 05.7""",30.14285659790039
2023-06-07 14:31:37.895670,2800,46559,STARLINK-1681,"13deg 30' 46.9""","95deg 04' 57.1""",30.14285659790039
2023-06-07 14:31:37.974866,2800,46564,STARLINK-1733,"01deg 51' 26.3""","290deg 35' 58.0""",30.238094329833984
2023-06-07 14:31:38.013908,2800,46567,STARLINK-1741,"01deg 35' 23.2""","88deg 17' 56.8""",30.100000381469727
2023-06-07 14:31:38.055037,2800,46575,STARLINK-1675,"00deg 10' 55.3""","295deg 47' 32.5""",30.100000381469727
2023-06-07 14:31:38.094037,2800,46580,STARLINK-1708,"06deg 54' 44.4""","79deg 42' 06.3""",30.200000762939453
2023-06-07 14:31:38.133504,2800,46589,STARLINK-1749,"35deg 34' 53.0""","53deg 03' 03.1""",30.200000762939453
2023-06-07 14:31:38.174183,2800,46687,STARLINK-1784,"04deg 57' 28.9""","72deg 17' 45.0""",30.200000762939453
2023-06-07 14:31:38.214444,2800,46696,STARLINK-1795,"20deg 48' 30.0""","181deg 36' 03.5""",30.700000762939453
2023-06-07 14:31:38.255036,2800,46714,STARLINK-1816,"06deg 24' 18.2""","138deg 27' 37.6""",30.700000762939453
2023-06-07 14:31:38.296835,2800,47726,STARLINK-2126,"03deg 03' 18.4""","243deg 54' 19.1""",30.700000762939453
2023-06-07 14:31:38.333741,2800,47730,STARLINK-2140,"27deg 47' 29.3""","96deg 16' 22.0""",30.700000762939453
2023-06-07 14:31:38.374249,2800,47748,STARLINK-2162,"87deg 52' 08.0""","81deg 56' 54.5""",30.700000762939453
2023-06-07 14:31:38.413578,2800,47754,STARLINK-2171,"14deg 50' 51.2""","221deg 08' 15.4""",31.799999237060547
2023-06-07 14:31:38.454845,2800,47756,STARLINK-2174,"17deg 15' 54.1""","73deg 52' 28.0""",31.799999237060547
2023-06-07 14:31:38.493615,2800,47799,STARLINK-2380,"05deg 57' 34.1""","181deg 40' 10.2""",31.950000762939453
2023-06-07 14:31:38.533684,2800,47813,STARLINK-2394,"12deg 24' 44.2""","104deg 17' 26.4""",31.950000762939453
2023-06-07 14:31:38.574602,2800,48100,STARLINK-2430,"33deg 01' 04.5""","69deg 00' 41.1""",31.950000762939453
2023-06-07 14:31:38.613593,2800,48106,STARLINK-2442,"08deg 00' 11.8""","295deg 58' 33.4""",31.399999618530273
2023-06-07 14:31:38.654544,2800,48109,STARLINK-2445,"08deg 26' 23.3""","284deg 49' 26.7""",31.399999618530273
2023-06-07 14:31:38.692957,2800,48117,STARLINK-2455,"17deg 00' 02.2""","301deg 55' 49.8""",31.380952835083008
2023-06-07 14:31:38.735151,2800,48130,STARLINK-2472,"22deg 57' 20.3""","52deg 58' 24.6""",31.380952835083008
2023-06-07 14:31:38.773713,2800,48132,STARLINK-2474,"24deg 53' 12.3""","52deg 22' 24.0""",31.380952835083008
2023-06-07 14:31:38.813221,2800,48304,STARLINK-2524,"04deg 24' 52.0""","237deg 12' 56.4""",31.428571701049805
2023-06-07 14:31:38.895283,2800,48320,STARLINK-2029,"07deg 21' 08.4""","265deg 06' 13.3""",31.428571701049805
2023-06-07 14:31:38.972915,2800,48321,STARLINK-2457,"06deg 43' 08.8""","191deg 15' 32.7""",31.100000381469727
2023-06-07 14:31:39.013062,2800,48428,STARLINK-2461,"14deg 11' 22.1""","60deg 04' 12.3""",30.714284896850586
2023-06-07 14:31:39.054663,2800,48430,STARLINK-2729,"07deg 12' 57.9""","293deg 49' 07.8""",30.714284896850586
2023-06-07 14:31:39.093898,2800,48432,STARLINK-2680,"24deg 58' 09.2""","87deg 22' 01.6""",31.14285659790039
2023-06-07 14:31:39.173923,2800,48445,STARLINK-2634,"01deg 49' 16.3""","270deg 10' 25.0""",31.14285659790039
2023-06-07 14:31:39.213915,2800,48446,STARLINK-2247,"46deg 51' 00.1""","348deg 31' 01.9""",31.14285659790039
2023-06-07 14:31:39.254327,2800,48447,STARLINK-2269,"01deg 01' 40.0""","69deg 04' 58.3""",31.14285659790039
2023-06-07 14:31:39.293737,2800,48463,STARLINK-2689,"11deg 43' 36.5""","61deg 36' 11.1""",31.952381134033203
2023-06-07 14:31:39.334461,2800,48467,STARLINK-2659,"29deg 56' 57.9""","51deg 32' 59.3""",31.952381134033203
2023-06-07 14:31:39.374988,2800,48473,STARLINK-2658,"20deg 23' 25.2""","265deg 47' 52.8""",31.952381134033203
2023-06-07 14:31:39.412878,2800,48481,STARLINK-2706,"03deg 05' 31.3""","64deg 08' 55.2""",33.45000076293945
2023-06-07 14:31:39.454663,2800,48576,STARLINK-2228,"06deg 21' 44.9""","276deg 50' 08.0""",33.45000076293945
2023-06-07 14:31:39.494224,2800,48579,STARLINK-2233,"01deg 43' 58.1""","121deg 25' 05.4""",34.29999923706055
2023-06-07 14:31:39.534680,2800,48588,STARLINK-2244,"05deg 43' 57.9""","295deg 07' 53.3""",34.29999923706055
2023-06-07 14:31:39.574878,2800,48589,STARLINK-2245,"61deg 23' 06.0""","145deg 44' 07.8""",34.29999923706055
2023-06-07 14:31:39.613264,2800,48593,STARLINK-2250,"17deg 40' 17.9""","102deg 23' 34.9""",33.79999923706055
2023-06-07 14:31:39.654276,2800,48596,STARLINK-2253,"25deg 37' 05.0""","302deg 42' 32.5""",33.79999923706055
2023-06-07 14:31:39.694242,2800,48610,FALCON 9 DEB,"15deg 05' 14.9""","284deg 21' 57.9""",33.28571319580078
2023-06-07 14:31:39.734309,2800,48641,STARLINK-2754,"14deg 16' 07.7""","147deg 15' 50.1""",33.28571319580078
2023-06-07 14:31:39.772647,2800,48660,STARLINK-2688,"23deg 23' 04.4""","274deg 30' 38.4""",33.28571319580078
2023-06-07 14:31:39.812520,2800,48661,STARLINK-2708,"01deg 13' 47.7""","289deg 38' 44.3""",34.599998474121094
2023-06-07 14:31:39.903163,2800,48662,STARLINK-2726,"19deg 29' 06.6""","253deg 29' 09.1""",34.599998474121094
2023-06-07 14:31:39.973118,2800,48663,STARLINK-2667,"00deg 55' 05.9""","155deg 17' 52.9""",34.20000076293945
2023-06-07 14:31:40.013351,2800,49144,STARLINK-3100,"00deg 38' 49.3""","123deg 44' 05.0""",34.0476188659668
2023-06-07 14:31:40.054477,2800,49153,STARLINK-3072,"01deg 21' 26.2""","218deg 42' 01.9""",34.0476188659668
2023-06-07 14:31:40.094102,2800,49164,STARLINK-3106,"28deg 34' 28.9""","299deg 22' 09.4""",34.52381134033203
2023-06-07 14:31:40.134732,2800,49169,STARLINK-3046,"07deg 55' 24.0""","170deg 13' 01.5""",34.52381134033203
2023-06-07 14:31:40.174769,2800,49170,STARLINK-3074,"33deg 25' 39.6""","43deg 41' 26.4""",34.52381134033203
2023-06-07 14:31:40.213565,2800,49176,STARLINK-3069,"04deg 21' 22.4""","288deg 33' 42.0""",34.349998474121094
2023-06-07 14:31:40.254352,2800,49420,STARLINK-3110,"09deg 14' 12.9""","181deg 24' 18.4""",34.349998474121094
2023-06-07 14:31:40.293199,2800,49422,STARLINK-3161,"11deg 37' 55.5""","93deg 54' 37.2""",34.19047546386719
2023-06-07 14:31:40.334271,2800,49432,STARLINK-3158,"24deg 51' 18.4""","184deg 34' 06.6""",34.19047546386719
2023-06-07 14:31:40.374880,2800,49433,STARLINK-3079,"16deg 16' 31.3""","227deg 01' 21.1""",34.19047546386719
2023-06-07 14:31:40.412636,2800,49437,STARLINK-3130,"22deg 51' 28.0""","73deg 07' 47.7""",34.0
2023-06-07 14:31:40.454522,2800,49445,STARLINK-3122,"03deg 14' 27.3""","68deg 42' 10.7""",34.0
2023-06-07 14:31:40.494709,2800,49726,STARLINK-3237,"22deg 52' 32.2""","308deg 38' 35.6""",34.45000076293945
2023-06-07 14:31:40.534220,2800,49740,STARLINK-3226,"07deg 18' 47.6""","93deg 51' 14.9""",34.45000076293945
2023-06-07 14:31:40.575159,2800,49745,STARLINK-3241,"36deg 20' 48.4""","321deg 29' 11.8""",34.45000076293945
2023-06-07 14:31:40.613191,2800,49756,STARLINK-3207,"22deg 13' 20.8""","105deg 31' 24.5""",34.19047546386719
2023-06-07 14:31:40.654272,2800,49761,STARLINK-3203,"18deg 00' 10.1""","299deg 24' 15.6""",34.19047546386719
2023-06-07 14:31:40.693251,2800,50177,STARLINK-3282,"00deg 38' 40.6""","102deg 31' 04.8""",34.400001525878906
2023-06-07 14:31:40.734188,2800,50192,STARLINK-3259,"08deg 39' 46.9""","133deg 40' 36.4""",34.400001525878906
2023-06-07 14:31:40.774407,2800,50194,STARLINK-3269,"02deg 39' 34.6""","87deg 02' 27.3""",34.400001525878906
2023-06-07 14:31:40.812647,2800,50804,STARLINK-3323,"12deg 53' 54.5""","76deg 46' 35.4""",35.20000076293945
2023-06-07 14:31:40.974333,2800,50818,STARLINK-3336,"06deg 35' 04.9""","286deg 13' 16.7""",35.20000076293945
2023-06-07 14:31:41.012667,2800,50827,STARLINK-3329,"33deg 37' 11.0""","35deg 01' 22.6""",35.380950927734375
2023-06-07 14:31:41.054426,2800,50835,STARLINK-3310,"17deg 48' 15.4""","285deg 56' 53.7""",35.380950927734375
2023-06-07 14:31:41.094453,2800,50841,STARLINK-3300,"07deg 08' 51.0""","65deg 57' 28.4""",36.0
2023-06-07 14:31:41.133635,2800,52092,STARLINK-3716,"02deg 45' 50.7""","239deg 22' 28.4""",36.0
2023-06-07 14:31:41.174288,2800,52268,STARLINK-3746,"14deg 56' 03.1""","260deg 17' 20.8""",36.0
2023-06-07 14:31:41.213736,2800,52270,STARLINK-3804,"19deg 32' 18.2""","238deg 28' 52.8""",35.42856979370117
2023-06-07 14:31:41.254719,2800,52275,STARLINK-3784,"02deg 39' 37.2""","162deg 28' 35.4""",35.42856979370117
2023-06-07 14:31:41.293460,2800,52292,STARLINK-3753,"07deg 22' 42.1""","203deg 46' 18.5""",34.849998474121094
2023-06-07 14:31:41.333815,2800,52297,STARLINK-3758,"04deg 21' 56.1""","270deg 14' 05.4""",34.849998474121094
2023-06-07 14:31:41.373925,2800,52348,STARLINK-3829,"00deg 08' 33.6""","247deg 45' 59.6""",34.849998474121094
2023-06-07 14:31:41.414624,2800,52350,STARLINK-3754,"67deg 51' 19.5""","271deg 55' 05.6""",34.849998474121094
2023-06-07 14:31:41.455102,2800,52353,STARLINK-3807,"05deg 49' 22.5""","63deg 17' 12.9""",34.849998474121094
2023-06-07 14:31:41.493799,2800,52368,STARLINK-3834,"11deg 29' 02.0""","266deg 10' 28.1""",34.349998474121094
2023-06-07 14:31:41.569027,2800,52372,STARLINK-3796,"27deg 50' 51.9""","49deg 22' 16.8""",34.349998474121094
2023-06-07 14:31:41.613883,2800,52540,STARLINK-3940,"04deg 09' 16.3""","125deg 37' 31.5""",34.45000076293945
2023-06-07 14:31:41.654793,2800,52543,STARLINK-3926,"00deg 41' 24.6""","296deg 05' 42.4""",34.45000076293945
2023-06-07 14:31:41.693201,2800,52545,STARLINK-3939,"59deg 00' 36.4""","258deg 23' 44.6""",34.900001525878906
2023-06-07 14:31:41.733907,2800,52570,STARLINK-3924,"11deg 07' 26.3""","285deg 07' 04.3""",34.900001525878906
2023-06-07 14:31:41.773906,2800,52575,STARLINK-3920,"18deg 49' 41.1""","159deg 12' 10.5""",34.900001525878906
2023-06-07 14:31:41.813562,2800,52656,STARLINK-4004,"37deg 43' 45.1""","330deg 40' 14.2""",34.47618865966797
2023-06-07 14:31:41.973583,2800,52660,STARLINK-4081,"06deg 36' 01.2""","87deg 40' 57.4""",34.47618865966797
2023-06-07 14:31:42.013430,2800,52677,STARLINK-4028,"09deg 31' 40.3""","298deg 09' 58.0""",34.849998474121094
2023-06-07 14:31:42.054716,2800,52682,STARLINK-4017,"31deg 27' 15.1""","88deg 16' 43.2""",34.849998474121094
2023-06-07 14:31:42.094089,2800,52695,STARLINK-4041,"47deg 47' 10.5""","47deg 28' 34.1""",35.14285659790039
2023-06-07 14:31:42.173973,2800,52700,STARLINK-4034,"01deg 47' 51.0""","96deg 52' 50.7""",35.14285659790039
2023-06-07 14:31:42.213456,2800,52701,STARLINK-4003,"11deg 40' 53.5""","117deg 31' 50.7""",35.599998474121094
2023-06-07 14:31:42.255085,2800,52704,STARLINK-3999,"34deg 38' 31.7""","294deg 58' 40.2""",35.599998474121094
2023-06-07 14:31:42.294027,2800,52987,STARLINK-4259,"13deg 33' 15.7""","211deg 01' 48.4""",36.150001525878906
2023-06-07 14:31:42.333422,2800,52998,STARLINK-4254,"00deg 42' 00.3""","194deg 58' 43.4""",36.150001525878906
2023-06-07 14:31:42.373614,2800,53002,STARLINK-4121,"04deg 54' 47.0""","253deg 16' 26.5""",36.150001525878906
2023-06-07 14:31:42.413264,2800,53147,STARLINK-4094,"01deg 24' 24.3""","278deg 06' 47.0""",36.849998474121094
